customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
73869823.0,Nathan Ratti,radhakrishnanaarav@example.com,915123068256.0,"226, Lala Path
Satara 401183",Mysore,570165.0,2023-05-18,Regular,8.0,1225.49
32293017.0,Samarth Kapoor,mandalmohammed@example.org,913363867219.0,"H.No. 700, Sidhu Road, Gudivada-131588",Gudivada,371366.0,2024-01-21,Inactive,16.0,691.29
44030130.0,Laksh Dalal,gchawla@example.net,916400317953.0,"51/50, Salvi Marg
Jehanabad-358947",Ghaziabad,59886.0,2024-07-31,Regular,4.0,904.08
1200365.0,Avni Mistry,rkurian@example.net,916473105621.0,"29/45, Morar Road, Sangli-Miraj & Kupwad 629491",Thane,151739.0,2023-06-21,Regular,1.0,1170.74
96903782.0,Tanish Andra,chasmum69@example.net,918455570605.0,"261
Iyengar Zila
Proddatur-816790",Kakinada,206769.0,2024-01-12,Regular,5.0,504.83
35278126.0,Harinakshi Arya,agara@example.org,914200557657.0,"79/328
Prakash Zila
Sirsa 377650",Tumkur,365840.0,2023-12-24,Premium,12.0,1956.57
6756256.0,Ijaya Goel,qsarin@example.org,919023845910.0,"79
Sahni Chowk, Nagaon 813383",Bellary,83206.0,2023-07-06,Premium,13.0,1902.9
8073518.0,Mekhala Pandit,biswasosha@example.com,916343097558.0,"H.No. 05, Pau Zila, Nangloi Jat 527313",Nellore,377431.0,2024-01-07,Premium,16.0,946.2
76857266.0,Liam Nadig,siddharthissac@example.com,913610614346.0,"H.No. 70
Om Nagar
Mango 097340",Mumbai,3787.0,2024-06-22,Premium,17.0,1514.21
49241309.0,Pahal Palla,wrideshmannan@example.net,918806437787.0,"87/32, Parekh Nagar, Jaipur-419966",Gurgaon,751303.0,2024-06-19,Inactive,11.0,1340.89
80952275.0,Kevin Babu,aayush04@example.net,911373104228.0,"19/783, Saha Chowk
Bharatpur-389798",Bongaigaon,154167.0,2024-07-06,New,17.0,1928.27
31576845.0,Chasmum Raman,bimalaanne@example.org,914433885067.0,"01/925, Goda Zila
Ahmedabad-481472",Madurai,6864.0,2023-07-07,New,12.0,1389.96
47515046.0,Guneet Uppal,wvora@example.org,918461943264.0,"49, Borde Ganj
Vijayawada 334138",Jamshedpur,440555.0,2023-12-27,New,18.0,1095.92
98930670.0,Anjali Raju,wriddhish20@example.com,911927569407.0,"97, Singhal Circle, Howrah-648166",Singrauli,463489.0,2024-06-11,Regular,6.0,1092.16
24621386.0,Maanav Raghavan,ramanamika@example.org,918193670473.0,"74
Jaggi Road
Khammam-907374",Rajahmundry,607110.0,2023-11-15,Premium,14.0,344.08
53399500.0,Libni Sinha,rayaantiwari@example.org,913874548085.0,"H.No. 178
Ramakrishnan Zila, Ghaziabad-767609",Kadapa,687962.0,2024-07-01,Regular,18.0,1012.5
52815265.0,Daniel Bains,lopa03@example.net,911862689215.0,"H.No. 00
Tandon Street
Rohtak 114577",Pudukkottai,765060.0,2024-05-12,New,10.0,806.63
61015113.0,Dalaja Choudhury,jaggionveer@example.com,918885353111.0,"15/686, Sarin Road, Baranagar-665391",Amroha,471074.0,2023-11-17,Regular,4.0,1764.18
63624332.0,Krisha Zachariah,dhingraabha@example.org,914655906980.0,"40/476
Patla, Surat-220751",Rewa,391559.0,2023-08-17,Inactive,19.0,387.57
28286754.0,Bina Setty,nandini67@example.org,912983108244.0,"H.No. 864, Subramanian Ganj, Dibrugarh-834044",Singrauli,463264.0,2024-03-18,Regular,16.0,1337.18
60835946.0,Yoshita Sani,fganesh@example.org,910580757571.0,"H.No. 370, Nagi Street
Bulandshahr 539967",Fatehpur,847170.0,2024-04-24,Inactive,14.0,1400.1
59620534.0,Oeshi Sethi,parmarbhavika@example.com,916520512800.0,"H.No. 04, Salvi Street
Munger 206534",Ambattur,529502.0,2024-01-16,Premium,15.0,1340.99
820740.0,Mekhala Sathe,naveennatt@example.com,914144553554.0,"H.No. 20, Thakkar Marg
Ambala 748990",Ambala,634784.0,2023-11-15,Premium,1.0,1385.46
91602727.0,Rayaan Palla,yatin72@example.org,919823493170.0,"H.No. 82, Sridhar Nagar
Pali 461261",Indore,798247.0,2023-08-31,Inactive,5.0,1156.54
50848069.0,Yahvi Golla,tdutta@example.net,915073649524.0,"35/772, Varghese Street, Shimla-179982",Belgaum,881993.0,2024-03-07,Inactive,11.0,586.25
55049973.0,Nicholas Badami,nsavant@example.org,918153290806.0,"60/984
Rajagopalan Chowk, Howrah 811703",Srikakulam,633900.0,2024-03-27,Regular,16.0,206.54
12397668.0,Ojasvi Mahal,vedant21@example.org,910821902509.0,"H.No. 86, Aurora Ganj
Sikar-722421",Guwahati,637399.0,2024-05-09,Premium,13.0,204.06
61516967.0,Mohammed Morar,wreddy@example.net,915164226033.0,"08/07, Seshadri Chowk, Noida 969216",Erode,250388.0,2024-02-20,Regular,9.0,556.81
96853930.0,Jagvi Varty,tbaral@example.com,917519714638.0,"460, Viswanathan Nagar, Nangloi Jat 590971",Bhopal,349563.0,2023-07-03,Premium,16.0,462.19
91853589.0,Xavier Wali,jatin71@example.net,910858948536.0,"67/39
Yogi Ganj, Loni 127098",Jalna,649749.0,2024-06-17,New,5.0,918.69
7228206.0,Anmol Koshy,rdevi@example.com,913516981949.0,"95
Sinha Path, Ludhiana-771856",Jalgaon,132617.0,2023-05-25,New,15.0,843.79
41612464.0,Chatura Sodhi,adya94@example.com,915783246081.0,"54/092
Bhatnagar Road, Ozhukarai-567116",Bhavnagar,521802.0,2023-08-06,Regular,18.0,874.93
10683250.0,Manthan Sundaram,ekavir81@example.org,915063231276.0,"H.No. 464
Singhal Marg
Patna-308566",Bhagalpur,545885.0,2024-07-19,Regular,14.0,480.47
94078407.0,Praneel Baria,olata@example.org,913022848733.0,"H.No. 409, Badal Marg
Morena-092728",Uluberia,208164.0,2024-01-23,Premium,4.0,1370.22
26364643.0,Zehaan Keer,riya25@example.com,919889207512.0,"88
Bhandari Path, Raurkela Industrial Township 646085",Morena,6749.0,2024-08-22,Inactive,9.0,1086.68
85016568.0,Rudra Mall,nandra@example.com,917990226858.0,"26/84, Manne Road
Nadiad-091335",Tinsukia,355326.0,2024-07-17,Regular,2.0,367.12
11153360.0,Libni Sastry,warjaschoudhury@example.com,915612430324.0,"66/78
Baral Zila
Sonipat-698595",Amaravati,724136.0,2024-04-01,Inactive,20.0,1575.46
88532418.0,Ansh Bahl,bina13@example.com,913215442494.0,"546
Devi, Bardhaman-527064",Gorakhpur,13574.0,2024-10-21,New,12.0,344.66
66023110.0,Joshua Mishra,imaranchana@example.com,918833868907.0,"H.No. 62
Chand Path
Bhimavaram 617653",Kottayam,636641.0,2023-11-03,New,20.0,1807.56
18229949.0,William Bora,nlata@example.org,918795009128.0,"038
Varty Zila
Berhampore-791959",Danapur,397135.0,2023-04-15,Inactive,10.0,466.33
58873572.0,Chandran Kale,manbirdhawan@example.com,918707061412.0,"H.No. 77
Jayaraman Marg
Durgapur 062032",Nanded,745599.0,2023-09-10,Premium,13.0,1721.61
5001749.0,Dayamai Chanda,ekta28@example.com,917870905337.0,"H.No. 218
Srinivas Road, Kalyan-Dombivli-797929",Kota,761952.0,2023-06-06,Inactive,3.0,1623.48
6668498.0,Bimala Prakash,vchander@example.net,911206965311.0,"757, Sandhu Street
Nagpur-709424",Ratlam,62592.0,2024-05-08,Inactive,11.0,1413.4
13441874.0,Hemang Sandal,ysingh@example.net,919735172951.0,"89/07, Sangha Ganj
Suryapet-403179",Berhampur,970701.0,2023-04-09,Inactive,2.0,602.63
52915166.0,Harita Gulati,sanaya15@example.net,916795302367.0,"H.No. 019, Parsa Street, Deoghar 818465",Dehri,272048.0,2024-06-28,Inactive,18.0,505.66
41647393.0,Simon Padmanabhan,kevin23@example.com,916509506565.0,"H.No. 485
Mangat Street, Varanasi-453576",Sirsa,149812.0,2023-11-09,Inactive,11.0,1785.8
51945420.0,Geetika Kalita,bhandariaryan@example.com,913223300806.0,"839, Boase Zila, Bahraich 523840",Tiruppur,611743.0,2023-04-05,Premium,3.0,412.9
53640286.0,Quincy Cheema,vigvasatika@example.org,915944903566.0,"58/738, Dhar Zila, Phusro-372086",Mathura,28426.0,2023-11-12,Premium,20.0,1368.38
15599514.0,Yashodhara Magar,jeetbansal@example.org,913660608773.0,"H.No. 586, Sawhney Zila
Jamnagar-849026",Tezpur,170702.0,2023-04-18,Regular,20.0,1171.07
55552600.0,Baljiwan Nagar,barkha14@example.net,911193411909.0,"91/534
Solanki Marg, Chinsurah-132968",Gorakhpur,81284.0,2024-10-30,Regular,14.0,1412.54
78439088.0,Ria Taneja,mbanerjee@example.com,915711757102.0,"68, Verma Zila, Gurgaon 268634",Ballia,527348.0,2024-06-27,Regular,6.0,1507.04
42947770.0,Vincent Bahri,januja43@example.com,918697987562.0,"H.No. 198
Dhingra Nagar
Raiganj-712327",Bhalswa Jahangir Pur,582630.0,2024-09-18,New,16.0,1358.53
66252737.0,Umang Bhavsar,xiti79@example.org,918253237477.0,"91/97, Doctor Zila
Madurai-593317",Warangal,272505.0,2024-09-12,Premium,15.0,1188.67
71615827.0,Yash Contractor,aadi81@example.com,919513823264.0,"H.No. 89
Dhillon Path, Pondicherry 003231",Bulandshahr,346706.0,2024-03-23,Premium,3.0,900.98
15487049.0,Aadhya Cherian,rushil71@example.com,915068387363.0,"H.No. 071
Mane Circle
Jorhat 896774",Motihari,716665.0,2024-02-13,New,15.0,1928.0
85218071.0,Panini Mani,bhavanighosh@example.org,912901349860.0,"397
Ramaswamy Nagar, Motihari-389474",Hyderabad,908140.0,2023-04-28,New,20.0,1125.33
24456825.0,Vansha Khurana,patrickyohannan@example.com,919196673491.0,"94, Varty Zila
Pallavaram 302373",Indore,382788.0,2023-12-21,Inactive,18.0,363.12
15043066.0,Bakhshi Majumdar,mittalaarini@example.com,914631697976.0,"H.No. 597
Johal Ganj, Bhilwara 123696",Rohtak,707096.0,2024-02-12,Inactive,2.0,1748.41
98246574.0,Rachita Varty,hardik53@example.net,918123225989.0,"H.No. 85, Bail
Gandhidham-851792",Chinsurah,638222.0,2023-03-24,Premium,15.0,1904.61
80567870.0,Andrew Bajaj,ekavir45@example.org,913353528598.0,"740, Ramachandran, Shivpuri-023391",Khammam,390449.0,2024-06-05,Regular,1.0,1769.49
92843141.0,Mekhala Seshadri,shethchakradhar@example.com,916092001301.0,"H.No. 61, Mall Path, Gangtok-253081",Kota,595099.0,2023-04-02,Premium,1.0,502.79
62416456.0,Diya Chakrabarti,bhavanikala@example.com,919634128482.0,"937, Nayar Street
Ongole-865795",Medininagar,121675.0,2023-09-25,Inactive,18.0,752.91
6245778.0,Reva Shanker,edhitha04@example.org,915282895141.0,"H.No. 716
Ram Marg, Kakinada 548086",Guntakal,850565.0,2024-01-11,Premium,17.0,1779.46
80315623.0,Varenya Banik,aachalsarma@example.com,910978849959.0,"261
Yohannan Zila, Kalyan-Dombivli 109129",Loni,205436.0,2024-10-14,New,14.0,1313.73
46623192.0,Warinder Sastry,pallaraksha@example.com,913785653819.0,"H.No. 50, Uppal Marg
Anantapur-558351",Nizamabad,232354.0,2024-10-22,New,6.0,1970.59
27504517.0,Rayaan Gupta,tailorsimon@example.org,918679065841.0,"77, Mital Path
Rajahmundry 334280",Bardhaman,833561.0,2023-06-30,New,18.0,1175.7
22800586.0,Jacob Lad,ramakrishnanchandresh@example.net,916720787687.0,"09, Varma
Bareilly-794732",Bijapur,339864.0,2024-06-12,New,10.0,1332.02
17287733.0,Balhaar Chaudhari,ranveerkrish@example.com,915241154906.0,"824
Bedi Nagar
Siliguri 925880",Morbi,410335.0,2024-04-27,Premium,12.0,1897.84
87691707.0,Radha Jha,subramanianveer@example.org,917471816598.0,"95/78
Narain Path, Farrukhabad-849186",Miryalaguda,930945.0,2024-04-05,Inactive,18.0,1423.63
8655667.0,Ayaan Upadhyay,akapur@example.com,918735041469.0,"039
Bobal Path, Jalandhar-942451",Gwalior,479960.0,2023-07-16,Premium,1.0,456.16
2442235.0,Pushti Bhattacharyya,qmaharaj@example.org,910324285991.0,"H.No. 38
Loyal Street
Vellore 607787",Latur,117097.0,2024-05-17,Premium,11.0,661.58
41073776.0,Urmi Dara,anitakaur@example.com,913612230348.0,"93, Bhatnagar Marg, Hindupur-363934",Meerut,658588.0,2024-03-02,Premium,8.0,1366.55
45659330.0,Jackson Sandal,leena40@example.net,913923091063.0,"H.No. 607
Kar Nagar, Maheshtala 129369",Gwalior,236335.0,2024-07-28,New,19.0,1364.9
79369660.0,Bahadurjit Doctor,isaiahdesai@example.com,918612602657.0,"23/122, Kale Nagar
Aurangabad-034703",Purnia,782515.0,2023-12-11,Premium,13.0,1085.69
44269569.0,Chasmum Natarajan,nisha81@example.org,914487444914.0,"H.No. 852, Comar Chowk, Sangli-Miraj & Kupwad-332124",Agra,129271.0,2024-06-16,New,18.0,812.22
46848302.0,Praneel Ramesh,utara@example.com,912422932652.0,"542
Kota Chowk, Medininagar-457616",Gulbarga,748017.0,2024-07-15,Premium,15.0,1657.96
83034412.0,Unnati Deol,vchoudhary@example.com,918211722634.0,"H.No. 276
Dugal Circle
Rourkela-734631",Jamnagar,743423.0,2024-04-22,New,11.0,1077.88
26912171.0,Jagat Banerjee,sudikshabhatt@example.com,910056698506.0,"66/690
Gala Zila
Motihari 873668",Rampur,426824.0,2024-06-21,New,2.0,386.54
71229024.0,Manbir Ramesh,ekbaldeshmukh@example.net,919167807700.0,"38/411
Deshmukh Marg
Gangtok 554649",Jamalpur,761366.0,2024-02-10,New,4.0,1869.02
20835909.0,Inaya Ramanathan,madhavsom@example.org,915770149400.0,"87/765, Kota Ganj, Saharsa 993982",Tinsukia,681334.0,2023-04-02,Premium,9.0,713.25
83155219.0,Yauvani Chanda,ijayavasa@example.net,912774870676.0,"H.No. 66, Malhotra Zila
Mangalore-435105",Satara,88020.0,2024-02-18,Inactive,5.0,1433.81
80286283.0,Girindra Kalla,yash33@example.com,918122810213.0,"H.No. 328, Basu
Gangtok 697599",Ahmednagar,167124.0,2023-10-10,Regular,8.0,311.01
30367559.0,Bhavna Guha,isabharwal@example.com,916618110362.0,"H.No. 38
Prabhu Nagar, Gorakhpur-773747",Aligarh,885164.0,2024-09-29,Regular,6.0,1419.6
76082627.0,Ekalinga Goda,madhavijayaraman@example.com,914631524618.0,"91/217
Sachdev Zila
Bijapur 682568",Jehanabad,877090.0,2024-07-03,Inactive,4.0,770.0
41874489.0,Vrishti Baria,varsha76@example.com,917971760280.0,"70
Sawhney Street, Agra 309466",Ahmedabad,285855.0,2023-04-09,Regular,2.0,1944.43
47335806.0,Pavani Borde,yashodhara92@example.com,916632289559.0,"H.No. 70, Chatterjee
Thrissur-635211",Pimpri-Chinchwad,553989.0,2024-05-25,Regular,9.0,1188.0
59824662.0,Tanish Jayaraman,sarmaavi@example.net,917132578180.0,"H.No. 55, Kala Path
Dibrugarh 172574",Bhilwara,406032.0,2024-05-18,Premium,1.0,741.83
16436359.0,Yashica Ramesh,upasna58@example.net,910300078228.0,"41/28, Tella Zila
Bokaro-422478",Kota,362536.0,2024-07-26,New,9.0,1485.15
45383958.0,Aachal Mangat,yasti56@example.org,917359299521.0,"H.No. 37
Venkatesh, Sonipat-528712",Rewa,626591.0,2024-10-02,New,19.0,482.19
52613657.0,Kala Ravi,unni50@example.org,917291189791.0,"H.No. 521
Peri, Khora  519235",Sultan Pur Majra,685992.0,2023-03-16,New,9.0,470.5
36675827.0,Xiti Chowdhury,naksh47@example.com,919583780426.0,"47/62, Dhar, Jaipur-105116",Patiala,230470.0,2024-10-07,Inactive,15.0,1143.03
80800079.0,Shivani Barad,csanghvi@example.net,919371491537.0,"62/36, Bhatnagar Zila, Tiruchirappalli-339874",Bidhannagar,221116.0,2023-05-12,Inactive,18.0,508.84
45066676.0,Lipika Murthy,lankayagnesh@example.com,913928866671.0,"55, Bassi Marg, Bhilwara 898751",Satna,469678.0,2023-03-25,Premium,1.0,1076.85
1060685.0,Yadavi Rajagopalan,dipta24@example.net,912609155283.0,"48
Choudhary Ganj, Gorakhpur 965066",Mango,449803.0,2024-03-07,Inactive,4.0,999.24
87536050.0,Rushil Raja,xrau@example.org,916646603523.0,"H.No. 197
Mody Zila
Sirsa 179676",Vadodara,593400.0,2023-04-02,Regular,18.0,1857.99
67829645.0,Akshay Vohra,sainigam@example.net,915456660745.0,"35, Ramaswamy Road, Munger 879775",Jamalpur,675581.0,2023-11-08,New,4.0,711.83
45700473.0,Omkaar Padmanabhan,vedantgrover@example.com,914785576484.0,"808
Balakrishnan Ganj, Begusarai 914766",Thoothukudi,88698.0,2023-12-23,Inactive,12.0,525.38
90144978.0,Pooja Lad,kothariyashoda@example.net,914662712497.0,"013
Sarma Circle
Rohtak 943634",Chittoor,216756.0,2024-07-10,Regular,3.0,1017.23
96629258.0,Liam Joshi,choudharyelijah@example.net,916067383883.0,"78/80, Venkataraman, Lucknow 671983",Chandigarh,918398.0,2023-07-07,Inactive,14.0,1462.21
76925460.0,Tara Narasimhan,reva48@example.org,914214193495.0,"29, Tak Path, Yamunanagar 262795",Kharagpur,501619.0,2024-05-17,Regular,2.0,1526.55
59190584.0,Xiti Tata,jgolla@example.com,912224721462.0,"77/806, Sethi Nagar
Phusro-516017",Vijayawada,483920.0,2024-05-19,Premium,6.0,1175.38
24323106.0,Faras Edwin,janani01@example.net,913495856739.0,"96/09
Jaggi Circle
Siwan-762214",Amaravati,840367.0,2024-02-12,Inactive,19.0,384.21
66354642.0,Priya Behl,pdas@example.org,918110065349.0,"H.No. 37, Karpe Marg
Rajkot 008569",Tenali,696330.0,2024-03-30,Premium,7.0,1153.17
17390673.0,Raghav Wali,forum17@example.net,912430555725.0,"49/45, Doctor Road, Anand-556316",Korba,669102.0,2024-10-23,Regular,16.0,1043.26
80419534.0,Gunbir Pandey,baradvihaan@example.com,913927367437.0,"109, Bose Path
Bharatpur 828807",Sagar,841623.0,2024-01-02,Premium,19.0,993.78
4439806.0,Balendra Sethi,johalmadhavi@example.net,912826946272.0,"89/706, Grewal Street, Jalgaon-268348",Mathura,838796.0,2024-04-19,New,7.0,790.59
89811984.0,Saumya Yadav,mseshadri@example.net,915999625979.0,"H.No. 132, Behl Path, Kakinada 191344",Ramgarh,309567.0,2023-07-26,Regular,3.0,1957.67
44223796.0,Bakhshi Lad,indira89@example.com,910380300612.0,"38/453
Dasgupta Chowk, Tirunelveli-600855",Erode,41954.0,2023-06-16,Regular,16.0,1449.84
88223261.0,Yoshita Suri,xiti38@example.com,914811973924.0,"H.No. 42, Wali
Panihati-273533",Navi Mumbai,578028.0,2024-01-14,Regular,7.0,532.31
90372221.0,Rajeshri Hayre,pahal62@example.com,919263387366.0,"H.No. 571, De Chowk, Rampur-364379",Jabalpur,262984.0,2023-05-30,Regular,6.0,1923.68
87213891.0,Janani Malhotra,idikaamble@example.com,914987307199.0,"H.No. 54
Chowdhury Road, Phusro-208073",Sonipat,813317.0,2023-06-03,New,1.0,1382.19
45729563.0,Jagvi Chaudry,ishenoy@example.org,912803231374.0,"58/545, Doctor Zila, Sri Ganganagar 092880",Bijapur,919273.0,2023-08-13,New,14.0,725.66
10706516.0,Charita Srivastava,dakshesh23@example.org,917851282763.0,"57/12, Narula Road
Karaikudi 600784",Miryalaguda,85972.0,2024-08-18,Regular,13.0,1420.97
25526479.0,Mason Doctor,siyasinghal@example.net,912906385338.0,"H.No. 45
Nadig Ganj, Ongole-168533",Hazaribagh,154794.0,2023-03-16,Regular,2.0,391.73
90902199.0,Faras Dua,sairajagopal@example.com,911485483795.0,"72/803, Puri Ganj, Kottayam 970220",Kishanganj,502489.0,2024-06-27,Regular,17.0,707.15
89874335.0,Mitali Sheth,sinhahemang@example.org,912129269238.0,"58/50, Batta Zila, Chandigarh 648087",Raiganj,701928.0,2023-04-14,New,15.0,808.55
27381533.0,Zayan Guha,bahriforum@example.net,916631495305.0,"64/71, D’Alia Circle
Kochi 188675",Rampur,831630.0,2023-08-06,Premium,9.0,1414.83
50652833.0,Aarnav Mittal,mohananika@example.org,910883311515.0,"H.No. 921, Choudhary Marg
Ahmednagar-371806",Belgaum,138728.0,2024-04-20,Premium,16.0,274.21
65391539.0,Yashica Khurana,kkata@example.org,915728034109.0,"H.No. 134, Mangat
Jamshedpur-231579",Satara,480445.0,2024-04-27,New,3.0,446.4
59517074.0,Aarav Murty,chadhameera@example.com,912806180633.0,"H.No. 17, Mane Circle
Davanagere 301952",Ichalkaranji,862020.0,2023-05-12,Premium,3.0,1693.23
66943324.0,Gavin Karnik,rudrakrishna@example.com,915045422274.0,"36/02
Padmanabhan Ganj, Saharsa 133874",Gorakhpur,851838.0,2023-08-13,Premium,19.0,1013.57
67386193.0,Wakeeta Khurana,pillaifariq@example.net,919266189601.0,"H.No. 48, Luthra Ganj
Baranagar-391311",Pali,488313.0,2024-06-01,Regular,14.0,1029.98
96009692.0,Panini Naik,ekapad42@example.org,919936871600.0,"64/48
Nigam, Proddatur-341138",Bhagalpur,700626.0,2024-07-28,Regular,15.0,1970.23
89986926.0,Manya Barad,vihaandey@example.net,913773330901.0,"H.No. 15
Kalita Marg, Bijapur-881606",Kota,455704.0,2024-11-04,New,18.0,1235.14
58170168.0,Urmi Bansal,vamakshiramachandran@example.org,918168193739.0,"497
Madan, Anantapuram-223901",Sasaram,480016.0,2023-08-03,Premium,16.0,757.56
17392512.0,Lavanya Bumb,iwable@example.net,911105571320.0,"30/18
Bath Zila, Vijayanagaram 234562",Secunderabad,103058.0,2024-07-04,Premium,14.0,1902.78
10038382.0,Rajata Balay,sanaya20@example.net,913662858508.0,"43
Sood Circle
Anand 032303",Bahraich,605355.0,2023-08-15,Inactive,3.0,339.73
98691989.0,Dakshesh Lala,wsathe@example.org,913368717192.0,"H.No. 246
Khosla Path, Parbhani 480197",Bhavnagar,312609.0,2024-08-30,Regular,18.0,1980.1
14323169.0,Jai Raj,widishamerchant@example.org,913914844066.0,"54
Ramanathan Chowk, Miryalaguda-463278",Firozabad,781242.0,2023-05-15,Inactive,20.0,1651.18
67729191.0,Arin Grover,rsehgal@example.org,910767750343.0,"24
Ratta Nagar, Mumbai 505338",Karimnagar,981853.0,2023-12-31,New,17.0,722.69
57063557.0,Vaishnavi Srinivas,onisubramaniam@example.org,919544044299.0,"H.No. 54
Kumer, Ahmednagar-380592",Raurkela Industrial Township,307921.0,2023-06-27,Inactive,5.0,1465.59
83058329.0,Fariq Arya,aradhanaramachandran@example.com,913060752366.0,"90/99
Samra Marg, Belgaum-250930",Varanasi,807586.0,2024-07-13,Inactive,6.0,248.96
17521263.0,Tanvi Patla,kvarughese@example.com,912592294650.0,"H.No. 90
Pant Ganj
Bally 308097",Serampore,580825.0,2024-06-23,Inactive,19.0,1990.96
37904682.0,Krisha Shere,ssarin@example.org,913917558935.0,"209, Hegde Ganj
Bidhannagar 176217",Bhimavaram,730139.0,2024-10-03,Premium,20.0,567.65
30447453.0,Jagrati Lad,bjain@example.com,914094100272.0,"379, Cherian Zila, Panihati 138451",Thanjavur,425881.0,2023-06-01,Premium,14.0,389.39
73661993.0,Elijah Verma,jiyer@example.org,910700318505.0,"H.No. 87, Kuruvilla Marg, Madhyamgram 992879",Hajipur,170699.0,2024-08-28,Inactive,2.0,1800.62
97277696.0,Ijaya Halder,hariyug@example.net,910067533786.0,"506, Mohanty Chowk, Bulandshahr 342089",Jamalpur,190033.0,2023-06-21,Premium,8.0,1630.93
27336589.0,Bishakha Bhargava,siyathakur@example.org,916632910288.0,"41/83, Walia Path, Pune 923796",Ghaziabad,702025.0,2023-12-28,New,11.0,678.05
66499992.0,Anirudh Barad,nsundaram@example.org,916569056034.0,"29/059
Parsa Zila
Serampore-060287",Haridwar,240315.0,2024-04-17,Regular,11.0,927.0
14367270.0,Ganga Mody,siddharthkale@example.com,914861358787.0,"87
Barman Zila
Guna 597819",Jabalpur,191949.0,2024-03-28,Inactive,16.0,763.23
30373140.0,Sai Dhingra,jnagarajan@example.com,911350209612.0,"H.No. 191
Sarraf Path, Guntur-844266",Kishanganj,125766.0,2024-07-28,Regular,2.0,596.71
96171594.0,Pratyush Tak,ibanik@example.org,913712129827.0,"H.No. 885
Kara, Nadiad 204192",Jodhpur,808731.0,2023-06-28,Regular,19.0,385.02
35402531.0,Eta Gola,khareurishilla@example.com,911088654783.0,"H.No. 24
Khalsa Nagar
Kalyan-Dombivli-228271",Kulti,872429.0,2023-06-04,New,11.0,1808.3
82989313.0,Finn Ghose,chanderlogan@example.org,914625083034.0,"34/85
Sandhu Path, Dharmavaram 398768",Deoghar,667126.0,2024-09-20,Inactive,15.0,1060.18
93826036.0,Reyansh Sarma,awason@example.org,912625405261.0,"528, Dar Ganj
Kurnool-850226",Hazaribagh,267488.0,2023-03-20,Premium,19.0,1143.97
87444738.0,Meghana Prabhu,comarfrado@example.net,912007001918.0,"33/015
Basu Chowk
Hazaribagh 623922",Satna,647152.0,2023-08-16,Inactive,9.0,1435.78
92356639.0,Girish Lall,nihalmani@example.net,918704717716.0,"H.No. 722
Badal Street, Sangli-Miraj & Kupwad 073500",Udaipur,558949.0,2023-07-20,Inactive,10.0,261.81
46836361.0,Champak Nazareth,gabrielkapadia@example.org,912143681671.0,"66/47, Mitra Nagar
Tinsukia-056627",Bikaner,287396.0,2023-11-22,Premium,16.0,545.22
25770577.0,Janya Chhabra,sachdevabdul@example.net,919768264030.0,"546
Sampath Circle, Kurnool 566625",Jaipur,799444.0,2023-07-17,Regular,17.0,1095.13
59094034.0,Ekanta Dass,johalkala@example.net,918448088232.0,"H.No. 49
Khare Zila, Khammam-745540",Nangloi Jat,513907.0,2023-05-22,Regular,1.0,771.9
65543312.0,Logan Pillay,krish11@example.com,913496402599.0,"05, Buch Street, Faridabad 972146",Mumbai,706490.0,2024-07-28,New,4.0,1209.29
28205701.0,Vedika D’Alia,dhillonthomas@example.com,912668365905.0,"76/920
Reddy Ganj, Motihari-005549",Panvel,289627.0,2024-10-25,Inactive,10.0,1286.02
81346291.0,Yashasvi Acharya,ramaswamyedhitha@example.org,916964239005.0,"209
Ravi Ganj
Sambhal 050363",Nizamabad,656769.0,2023-08-07,Premium,11.0,490.48
79764458.0,Bhavani Kant,mekhala15@example.org,915988293261.0,"83, Murty Street, Mira-Bhayandar 564005",Etawah,466737.0,2023-12-21,New,3.0,501.25
42101831.0,Eshana Dutt,neelima02@example.net,912499219448.0,"84/796, Raju Nagar
Ballia-732796",Madhyamgram,546948.0,2023-09-16,Inactive,8.0,212.33
34657654.0,Vidhi Devi,zaid59@example.com,911799003085.0,"95, Srivastava Road, Rourkela 177189",Ramgarh,189096.0,2024-06-24,Inactive,18.0,1243.18
3730316.0,Ishanvi Shankar,daksha35@example.org,912906397510.0,"356
Mohan Nagar
Cuttack-228642",Berhampore,968515.0,2023-03-20,Regular,10.0,215.72
86479284.0,Harini Kadakia,jacobmadan@example.org,916786214335.0,"H.No. 43, Bhasin Marg, Nellore-336446",Davanagere,315863.0,2024-10-17,Premium,9.0,461.87
81174361.0,Shivansh Sawhney,kkhalsa@example.org,915425736706.0,"H.No. 92
Venkatesh Circle, Burhanpur-429078",Bhopal,487403.0,2024-07-16,Inactive,12.0,223.29
13251137.0,Ekalinga Vasa,kibesiddharth@example.net,911079854186.0,"926, Pradhan Ganj, Silchar-691207",Rampur,87377.0,2023-05-19,Premium,2.0,1633.07
53523251.0,Yashoda Chauhan,unnigoswami@example.net,916594954198.0,"64/682, Mannan Circle
Farrukhabad 476505",Ranchi,290313.0,2024-03-17,New,4.0,1871.94
84382654.0,Gaurangi Singh,vbumb@example.org,918310880668.0,"429, Goswami Chowk, Bhiwandi-975689",Pali,843683.0,2024-10-24,Inactive,3.0,540.83
